start,end,length_steps,duration_minutes
2024-05-26 17:10:00+00:00,2024-05-26 17:40:00+00:00,4,40.0
2024-05-26 18:00:00+00:00,2024-05-26 22:50:00+00:00,30,300.0
2024-05-26 23:10:00+00:00,2024-05-27 03:30:00+00:00,27,270.0
2024-05-27 03:50:00+00:00,2024-05-27 07:10:00+00:00,21,210.0
2024-05-27 16:00:00+00:00,2024-05-27 16:00:00+00:00,1,10.0
2024-05-27 16:30:00+00:00,2024-05-27 21:00:00+00:00,28,280.0
2024-05-27 21:20:00+00:00,2024-05-28 07:10:00+00:00,60,600.0
2024-05-28 16:40:00+00:00,2024-05-28 16:40:00+00:00,1,10.0
2024-05-28 17:00:00+00:00,2024-05-28 21:20:00+00:00,27,270.0
2024-05-28 21:40:00+00:00,2024-05-29 10:40:00+00:00,79,790.0
2024-05-29 11:20:00+00:00,2024-05-29 12:20:00+00:00,7,70.0
2024-05-29 15:40:00+00:00,2024-05-29 15:40:00+00:00,1,10.0
2024-05-29 16:40:00+00:00,2024-05-29 17:10:00+00:00,4,40.0
2024-05-29 17:30:00+00:00,2024-05-30 00:40:00+00:00,44,440.0
2024-05-30 01:00:00+00:00,2024-05-30 07:50:00+00:00,42,420.0
2024-05-30 08:10:00+00:00,2024-05-30 08:10:00+00:00,1,10.0
2024-05-30 09:00:00+00:00,2024-05-30 09:10:00+00:00,2,20.0
2024-05-30 13:00:00+00:00,2024-05-30 13:10:00+00:00,2,20.0
2024-05-30 13:50:00+00:00,2024-05-30 13:50:00+00:00,1,10.0
2024-05-30 15:10:00+00:00,2024-05-30 20:10:00+00:00,31,310.0
2024-05-30 20:30:00+00:00,2024-05-31 10:50:00+00:00,87,870.0
2024-05-31 15:40:00+00:00,2024-05-31 15:40:00+00:00,1,10.0
2024-05-31 16:30:00+00:00,2024-06-01 01:10:00+00:00,53,530.0
2024-06-01 01:30:00+00:00,2024-06-01 13:50:00+00:00,75,750.0
2024-06-01 14:10:00+00:00,2024-06-01 14:10:00+00:00,1,10.0
2024-06-01 15:10:00+00:00,2024-06-01 15:20:00+00:00,2,20.0
2024-06-01 16:20:00+00:00,2024-06-02 04:00:00+00:00,71,710.0
2024-06-02 04:20:00+00:00,2024-06-02 12:40:00+00:00,51,510.0
2024-06-02 13:20:00+00:00,2024-06-02 13:20:00+00:00,1,10.0
2024-06-02 17:20:00+00:00,2024-06-02 17:30:00+00:00,2,20.0
2024-06-02 17:50:00+00:00,2024-06-03 07:50:00+00:00,85,850.0
2024-06-03 08:10:00+00:00,2024-06-03 08:40:00+00:00,4,40.0
2024-06-03 16:40:00+00:00,2024-06-04 07:50:00+00:00,92,920.0
2024-06-04 16:50:00+00:00,2024-06-04 18:10:00+00:00,9,90.0
2024-06-04 18:30:00+00:00,2024-06-05 07:30:00+00:00,79,790.0
2024-06-05 07:50:00+00:00,2024-06-05 08:10:00+00:00,3,30.0
2024-06-05 08:30:00+00:00,2024-06-05 09:40:00+00:00,8,80.0
2024-06-05 11:10:00+00:00,2024-06-05 11:10:00+00:00,1,10.0
2024-06-05 14:20:00+00:00,2024-06-05 14:20:00+00:00,1,10.0
2024-06-05 14:40:00+00:00,2024-06-05 15:20:00+00:00,5,50.0
2024-06-05 15:40:00+00:00,2024-06-06 06:20:00+00:00,89,890.0
2024-06-06 06:40:00+00:00,2024-06-06 07:20:00+00:00,5,50.0
2024-06-06 16:10:00+00:00,2024-06-06 16:20:00+00:00,2,20.0
2024-06-06 16:40:00+00:00,2024-06-06 16:40:00+00:00,1,10.0
2024-06-06 17:00:00+00:00,2024-06-07 06:00:00+00:00,79,790.0
2024-06-07 06:20:00+00:00,2024-06-07 07:30:00+00:00,8,80.0
2024-06-07 15:40:00+00:00,2024-06-07 15:40:00+00:00,1,10.0
2024-06-07 16:00:00+00:00,2024-06-07 16:30:00+00:00,4,40.0
2024-06-07 16:50:00+00:00,2024-06-07 16:50:00+00:00,1,10.0
2024-06-07 17:10:00+00:00,2024-06-08 04:00:00+00:00,66,660.0
2024-06-08 04:20:00+00:00,2024-06-08 07:00:00+00:00,17,170.0
2024-06-08 16:20:00+00:00,2024-06-08 16:30:00+00:00,2,20.0
2024-06-08 16:50:00+00:00,2024-06-08 16:50:00+00:00,1,10.0
2024-06-08 17:10:00+00:00,2024-06-08 17:40:00+00:00,4,40.0
2024-06-08 18:00:00+00:00,2024-06-09 03:20:00+00:00,57,570.0
2024-06-09 03:40:00+00:00,2024-06-09 07:00:00+00:00,21,210.0
2024-06-09 16:00:00+00:00,2024-06-09 20:30:00+00:00,28,280.0
2024-06-09 20:50:00+00:00,2024-06-10 07:40:00+00:00,66,660.0
2024-06-10 15:50:00+00:00,2024-06-11 02:40:00+00:00,66,660.0
2024-06-11 03:00:00+00:00,2024-06-11 07:50:00+00:00,30,300.0
2024-06-11 08:10:00+00:00,2024-06-11 08:40:00+00:00,4,40.0
2024-06-11 14:30:00+00:00,2024-06-11 14:30:00+00:00,1,10.0
2024-06-11 16:30:00+00:00,2024-06-12 00:30:00+00:00,49,490.0
2024-06-12 00:50:00+00:00,2024-06-12 07:40:00+00:00,42,420.0
2024-06-12 13:20:00+00:00,2024-06-12 13:30:00+00:00,2,20.0
2024-06-12 14:30:00+00:00,2024-06-12 14:40:00+00:00,2,20.0
2024-06-12 16:00:00+00:00,2024-06-12 18:20:00+00:00,15,150.0
2024-06-12 18:40:00+00:00,2024-06-13 07:30:00+00:00,78,780.0
2024-06-13 16:50:00+00:00,2024-06-13 17:00:00+00:00,2,20.0
2024-06-13 17:20:00+00:00,2024-06-14 01:30:00+00:00,50,500.0
2024-06-14 01:50:00+00:00,2024-06-14 22:40:00+00:00,126,1260.0
2024-06-14 23:00:00+00:00,2024-06-15 07:50:00+00:00,54,540.0
2024-06-15 08:10:00+00:00,2024-06-15 08:10:00+00:00,1,10.0
2024-06-15 16:40:00+00:00,2024-06-15 16:40:00+00:00,1,10.0
2024-06-15 17:00:00+00:00,2024-06-15 17:00:00+00:00,1,10.0
2024-06-15 17:20:00+00:00,2024-06-16 07:00:00+00:00,83,830.0
2024-06-16 07:20:00+00:00,2024-06-16 08:10:00+00:00,6,60.0
2024-06-16 08:30:00+00:00,2024-06-16 08:50:00+00:00,3,30.0
2024-06-16 13:10:00+00:00,2024-06-16 13:10:00+00:00,1,10.0
2024-06-16 15:40:00+00:00,2024-06-17 04:00:00+00:00,75,750.0
2024-06-17 04:20:00+00:00,2024-06-17 09:00:00+00:00,29,290.0
2024-06-17 09:30:00+00:00,2024-06-17 09:30:00+00:00,1,10.0
2024-06-17 09:50:00+00:00,2024-06-17 10:10:00+00:00,3,30.0
2024-06-17 16:10:00+00:00,2024-06-17 16:50:00+00:00,5,50.0
2024-06-17 17:30:00+00:00,2024-06-17 17:30:00+00:00,1,10.0
2024-06-17 17:50:00+00:00,2024-06-17 22:00:00+00:00,26,260.0
2024-06-17 22:20:00+00:00,2024-06-18 07:10:00+00:00,54,540.0
2024-06-18 11:30:00+00:00,2024-06-18 12:50:00+00:00,9,90.0
2024-06-18 14:50:00+00:00,2024-06-19 04:10:00+00:00,81,810.0
2024-06-19 04:30:00+00:00,2024-06-19 15:20:00+00:00,66,660.0
2024-06-19 16:10:00+00:00,2024-06-19 16:10:00+00:00,1,10.0
2024-06-19 17:10:00+00:00,2024-06-20 02:20:00+00:00,56,560.0
2024-06-20 02:40:00+00:00,2024-06-20 08:00:00+00:00,33,330.0
2024-06-20 14:10:00+00:00,2024-06-20 14:10:00+00:00,1,10.0
2024-06-20 16:50:00+00:00,2024-06-20 16:50:00+00:00,1,10.0
2024-06-20 17:20:00+00:00,2024-06-20 17:20:00+00:00,1,10.0
2024-06-20 17:40:00+00:00,2024-06-20 23:20:00+00:00,35,350.0
2024-06-20 23:40:00+00:00,2024-06-21 05:30:00+00:00,36,360.0
2024-06-21 05:50:00+00:00,2024-06-21 11:40:00+00:00,36,360.0
2024-06-21 15:30:00+00:00,2024-06-21 17:50:00+00:00,15,150.0
2024-06-21 18:10:00+00:00,2024-06-22 05:20:00+00:00,68,680.0
2024-06-22 05:40:00+00:00,2024-06-22 09:10:00+00:00,22,220.0
2024-06-22 13:00:00+00:00,2024-06-22 14:30:00+00:00,10,100.0
2024-06-22 16:20:00+00:00,2024-06-23 04:20:00+00:00,73,730.0
2024-06-23 04:40:00+00:00,2024-06-23 09:10:00+00:00,28,280.0
2024-06-23 12:00:00+00:00,2024-06-23 12:00:00+00:00,1,10.0
2024-06-23 12:20:00+00:00,2024-06-23 12:30:00+00:00,2,20.0
2024-06-23 12:50:00+00:00,2024-06-23 12:50:00+00:00,1,10.0
2024-06-23 15:00:00+00:00,2024-06-23 15:00:00+00:00,1,10.0
2024-06-23 16:40:00+00:00,2024-06-23 16:40:00+00:00,1,10.0
2024-06-23 17:00:00+00:00,2024-06-23 17:00:00+00:00,1,10.0
2024-06-23 17:20:00+00:00,2024-06-23 17:20:00+00:00,1,10.0
2024-06-23 17:40:00+00:00,2024-06-24 01:20:00+00:00,47,470.0
2024-06-24 01:40:00+00:00,2024-06-24 07:00:00+00:00,33,330.0
2024-06-24 15:40:00+00:00,2024-06-24 15:40:00+00:00,1,10.0
2024-06-24 16:30:00+00:00,2024-06-25 05:10:00+00:00,77,770.0
2024-06-25 05:30:00+00:00,2024-06-25 07:20:00+00:00,12,120.0
2024-06-25 17:00:00+00:00,2024-06-25 22:30:00+00:00,34,340.0
2024-06-25 22:50:00+00:00,2024-06-26 07:10:00+00:00,51,510.0
2024-06-26 15:00:00+00:00,2024-06-26 15:00:00+00:00,1,10.0
2024-06-26 17:40:00+00:00,2024-06-27 04:10:00+00:00,64,640.0
2024-06-27 04:30:00+00:00,2024-06-27 08:00:00+00:00,22,220.0
2024-06-27 11:40:00+00:00,2024-06-27 11:40:00+00:00,1,10.0
2024-06-27 16:20:00+00:00,2024-06-27 16:30:00+00:00,2,20.0
2024-06-27 16:50:00+00:00,2024-06-28 08:40:00+00:00,96,960.0
2024-06-28 09:00:00+00:00,2024-06-28 09:20:00+00:00,3,30.0
2024-06-28 16:50:00+00:00,2024-06-28 16:50:00+00:00,1,10.0
2024-06-28 17:20:00+00:00,2024-06-28 17:20:00+00:00,1,10.0
2024-06-28 17:40:00+00:00,2024-06-29 04:50:00+00:00,68,680.0
2024-06-29 05:10:00+00:00,2024-06-29 08:20:00+00:00,20,200.0
2024-06-29 16:50:00+00:00,2024-06-29 16:50:00+00:00,1,10.0
2024-06-29 17:20:00+00:00,2024-06-30 01:40:00+00:00,51,510.0
2024-06-30 02:00:00+00:00,2024-06-30 11:50:00+00:00,60,600.0
2024-06-30 12:10:00+00:00,2024-06-30 14:30:00+00:00,15,150.0
2024-06-30 15:40:00+00:00,2024-07-01 02:10:00+00:00,64,640.0
2024-07-01 02:30:00+00:00,2024-07-01 09:00:00+00:00,40,400.0
2024-07-01 09:20:00+00:00,2024-07-01 09:20:00+00:00,1,10.0
2024-07-01 15:50:00+00:00,2024-07-01 16:20:00+00:00,4,40.0
2024-07-01 16:40:00+00:00,2024-07-02 08:10:00+00:00,94,940.0
2024-07-02 08:30:00+00:00,2024-07-02 08:40:00+00:00,2,20.0
2024-07-02 09:50:00+00:00,2024-07-02 09:50:00+00:00,1,10.0
2024-07-02 11:50:00+00:00,2024-07-02 11:50:00+00:00,1,10.0
2024-07-02 12:10:00+00:00,2024-07-02 12:20:00+00:00,2,20.0
2024-07-02 12:40:00+00:00,2024-07-02 12:50:00+00:00,2,20.0
2024-07-02 14:00:00+00:00,2024-07-02 14:10:00+00:00,2,20.0
2024-07-02 15:00:00+00:00,2024-07-02 15:00:00+00:00,1,10.0
2024-07-02 15:20:00+00:00,2024-07-02 15:50:00+00:00,4,40.0
2024-07-02 16:10:00+00:00,2024-07-03 09:10:00+00:00,103,1030.0
2024-07-03 12:10:00+00:00,2024-07-03 12:20:00+00:00,2,20.0
2024-07-03 12:40:00+00:00,2024-07-03 13:00:00+00:00,3,30.0
2024-07-03 13:50:00+00:00,2024-07-03 14:40:00+00:00,6,60.0
2024-07-03 15:00:00+00:00,2024-07-03 15:00:00+00:00,1,10.0
2024-07-03 15:20:00+00:00,2024-07-03 15:20:00+00:00,1,10.0
2024-07-03 15:50:00+00:00,2024-07-03 15:50:00+00:00,1,10.0
2024-07-03 17:00:00+00:00,2024-07-03 17:00:00+00:00,1,10.0
2024-07-03 17:20:00+00:00,2024-07-03 23:20:00+00:00,37,370.0
2024-07-03 23:40:00+00:00,2024-07-04 10:30:00+00:00,66,660.0
2024-07-04 15:00:00+00:00,2024-07-04 15:10:00+00:00,2,20.0
2024-07-04 16:10:00+00:00,2024-07-04 23:10:00+00:00,43,430.0
2024-07-04 23:30:00+00:00,2024-07-05 08:50:00+00:00,57,570.0
2024-07-05 14:40:00+00:00,2024-07-05 14:40:00+00:00,1,10.0
2024-07-05 15:30:00+00:00,2024-07-05 15:30:00+00:00,1,10.0
2024-07-05 15:50:00+00:00,2024-07-05 15:50:00+00:00,1,10.0
2024-07-05 16:30:00+00:00,2024-07-05 16:30:00+00:00,1,10.0
2024-07-05 17:20:00+00:00,2024-07-05 17:20:00+00:00,1,10.0
2024-07-05 17:40:00+00:00,2024-07-05 17:40:00+00:00,1,10.0
2024-07-05 18:00:00+00:00,2024-07-06 02:20:00+00:00,51,510.0
2024-07-06 02:40:00+00:00,2024-07-06 07:20:00+00:00,29,290.0
2024-07-06 10:50:00+00:00,2024-07-06 11:40:00+00:00,6,60.0
2024-07-06 15:20:00+00:00,2024-07-06 15:30:00+00:00,2,20.0
2024-07-06 15:50:00+00:00,2024-07-06 16:00:00+00:00,2,20.0
2024-07-06 16:20:00+00:00,2024-07-07 04:20:00+00:00,73,730.0
2024-07-07 04:40:00+00:00,2024-07-07 07:20:00+00:00,17,170.0
2024-07-07 17:30:00+00:00,2024-07-07 18:00:00+00:00,4,40.0
2024-07-07 18:20:00+00:00,2024-07-08 05:20:00+00:00,67,670.0
2024-07-08 05:40:00+00:00,2024-07-08 07:10:00+00:00,10,100.0
2024-07-08 15:50:00+00:00,2024-07-08 16:00:00+00:00,2,20.0
2024-07-08 16:50:00+00:00,2024-07-08 17:00:00+00:00,2,20.0
2024-07-08 17:20:00+00:00,2024-07-08 23:50:00+00:00,40,400.0
2024-07-09 00:10:00+00:00,2024-07-09 07:50:00+00:00,47,470.0
2024-07-09 16:20:00+00:00,2024-07-10 05:10:00+00:00,78,780.0
2024-07-10 05:30:00+00:00,2024-07-10 11:40:00+00:00,38,380.0
2024-07-10 15:40:00+00:00,2024-07-10 16:20:00+00:00,5,50.0
2024-07-10 16:40:00+00:00,2024-07-10 16:40:00+00:00,1,10.0
2024-07-10 17:30:00+00:00,2024-07-10 17:30:00+00:00,1,10.0
2024-07-10 18:00:00+00:00,2024-07-10 18:00:00+00:00,1,10.0
2024-07-10 18:20:00+00:00,2024-07-11 07:30:00+00:00,80,800.0
2024-07-11 07:50:00+00:00,2024-07-11 07:50:00+00:00,1,10.0
2024-07-11 16:20:00+00:00,2024-07-11 16:20:00+00:00,1,10.0
2024-07-11 16:40:00+00:00,2024-07-11 21:20:00+00:00,29,290.0
2024-07-11 21:40:00+00:00,2024-07-12 09:30:00+00:00,72,720.0
2024-07-12 09:50:00+00:00,2024-07-12 09:50:00+00:00,1,10.0
2024-07-12 16:30:00+00:00,2024-07-12 16:30:00+00:00,1,10.0
2024-07-12 17:10:00+00:00,2024-07-12 17:20:00+00:00,2,20.0
2024-07-12 17:40:00+00:00,2024-07-12 22:40:00+00:00,31,310.0
2024-07-12 23:00:00+00:00,2024-07-13 07:50:00+00:00,54,540.0
2024-07-13 08:20:00+00:00,2024-07-13 08:30:00+00:00,2,20.0
2024-07-13 09:00:00+00:00,2024-07-13 09:00:00+00:00,1,10.0
2024-07-13 15:50:00+00:00,2024-07-13 15:50:00+00:00,1,10.0
2024-07-13 16:50:00+00:00,2024-07-13 16:50:00+00:00,1,10.0
2024-07-13 17:20:00+00:00,2024-07-13 17:20:00+00:00,1,10.0
2024-07-13 17:40:00+00:00,2024-07-13 22:40:00+00:00,31,310.0
2024-07-13 23:00:00+00:00,2024-07-14 07:00:00+00:00,49,490.0
2024-07-14 17:10:00+00:00,2024-07-14 17:50:00+00:00,5,50.0
2024-07-14 18:10:00+00:00,2024-07-15 07:10:00+00:00,79,790.0
2024-07-15 07:30:00+00:00,2024-07-15 07:30:00+00:00,1,10.0
2024-07-15 17:00:00+00:00,2024-07-15 17:00:00+00:00,1,10.0
2024-07-15 17:20:00+00:00,2024-07-16 02:40:00+00:00,57,570.0
2024-07-16 03:00:00+00:00,2024-07-16 07:50:00+00:00,30,300.0
2024-07-16 10:20:00+00:00,2024-07-16 10:20:00+00:00,1,10.0
2024-07-16 13:10:00+00:00,2024-07-16 13:10:00+00:00,1,10.0
2024-07-16 14:50:00+00:00,2024-07-16 14:50:00+00:00,1,10.0
2024-07-16 15:10:00+00:00,2024-07-16 15:50:00+00:00,5,50.0
2024-07-16 16:10:00+00:00,2024-07-16 16:10:00+00:00,1,10.0
2024-07-16 16:30:00+00:00,2024-07-16 16:40:00+00:00,2,20.0
2024-07-16 17:00:00+00:00,2024-07-17 00:30:00+00:00,46,460.0
2024-07-17 00:50:00+00:00,2024-07-17 08:50:00+00:00,49,490.0
2024-07-17 16:40:00+00:00,2024-07-17 16:40:00+00:00,1,10.0
2024-07-17 17:00:00+00:00,2024-07-18 05:10:00+00:00,74,740.0
2024-07-18 05:30:00+00:00,2024-07-18 08:20:00+00:00,18,180.0
2024-07-18 16:40:00+00:00,2024-07-19 06:30:00+00:00,84,840.0
2024-07-19 06:50:00+00:00,2024-07-19 08:30:00+00:00,11,110.0
2024-07-19 15:50:00+00:00,2024-07-20 07:50:00+00:00,97,970.0
2024-07-20 16:30:00+00:00,2024-07-20 16:30:00+00:00,1,10.0
2024-07-20 16:50:00+00:00,2024-07-20 17:10:00+00:00,3,30.0
2024-07-20 17:30:00+00:00,2024-07-21 08:30:00+00:00,91,910.0
2024-07-21 08:50:00+00:00,2024-07-21 09:20:00+00:00,4,40.0
2024-07-21 16:40:00+00:00,2024-07-21 16:40:00+00:00,1,10.0
2024-07-21 17:00:00+00:00,2024-07-22 06:10:00+00:00,80,800.0
2024-07-22 06:30:00+00:00,2024-07-22 08:30:00+00:00,13,130.0
2024-07-22 16:00:00+00:00,2024-07-23 02:10:00+00:00,62,620.0
2024-07-23 02:30:00+00:00,2024-07-23 08:00:00+00:00,34,340.0
2024-07-23 15:50:00+00:00,2024-07-24 06:00:00+00:00,86,860.0
2024-07-24 06:20:00+00:00,2024-07-24 07:40:00+00:00,9,90.0
2024-07-24 16:40:00+00:00,2024-07-24 16:40:00+00:00,1,10.0
2024-07-24 17:10:00+00:00,2024-07-24 17:10:00+00:00,1,10.0
2024-07-24 17:30:00+00:00,2024-07-25 04:30:00+00:00,67,670.0
2024-07-25 04:50:00+00:00,2024-07-25 07:40:00+00:00,18,180.0
2024-07-25 16:20:00+00:00,2024-07-25 16:20:00+00:00,1,10.0
2024-07-25 16:40:00+00:00,2024-07-25 23:00:00+00:00,39,390.0
2024-07-25 23:20:00+00:00,2024-07-26 17:10:00+00:00,108,1080.0
2024-07-26 17:30:00+00:00,2024-07-27 10:20:00+00:00,102,1020.0
2024-07-27 10:40:00+00:00,2024-07-27 12:20:00+00:00,11,110.0
2024-07-27 12:50:00+00:00,2024-07-27 13:10:00+00:00,3,30.0
2024-07-27 13:30:00+00:00,2024-07-27 13:50:00+00:00,3,30.0
2024-07-27 14:40:00+00:00,2024-07-27 14:40:00+00:00,1,10.0
2024-07-27 15:00:00+00:00,2024-07-27 15:00:00+00:00,1,10.0
2024-07-27 15:20:00+00:00,2024-07-27 15:50:00+00:00,4,40.0
2024-07-27 16:30:00+00:00,2024-07-27 16:40:00+00:00,2,20.0
2024-07-27 17:00:00+00:00,2024-07-27 17:00:00+00:00,1,10.0
2024-07-27 17:20:00+00:00,2024-07-28 05:50:00+00:00,76,760.0
2024-07-28 06:10:00+00:00,2024-07-28 08:50:00+00:00,17,170.0
2024-07-28 14:40:00+00:00,2024-07-28 14:40:00+00:00,1,10.0
2024-07-28 15:10:00+00:00,2024-07-28 18:00:00+00:00,18,180.0
2024-07-28 18:20:00+00:00,2024-07-29 07:30:00+00:00,80,800.0
2024-07-29 16:10:00+00:00,2024-07-29 20:30:00+00:00,27,270.0
2024-07-29 20:50:00+00:00,2024-07-30 01:00:00+00:00,26,260.0
2024-07-30 01:20:00+00:00,2024-07-30 08:00:00+00:00,41,410.0
2024-07-30 14:40:00+00:00,2024-07-30 14:50:00+00:00,2,20.0
2024-07-30 16:30:00+00:00,2024-07-31 01:50:00+00:00,57,570.0
2024-07-31 02:10:00+00:00,2024-07-31 07:40:00+00:00,34,340.0
2024-07-31 14:00:00+00:00,2024-07-31 16:10:00+00:00,14,140.0
2024-07-31 16:30:00+00:00,2024-07-31 16:30:00+00:00,1,10.0
2024-07-31 16:50:00+00:00,2024-07-31 16:50:00+00:00,1,10.0
2024-07-31 17:10:00+00:00,2024-07-31 17:10:00+00:00,1,10.0
2024-07-31 17:30:00+00:00,2024-08-01 03:10:00+00:00,59,590.0
2024-08-01 03:30:00+00:00,2024-08-01 12:30:00+00:00,55,550.0
2024-08-01 16:50:00+00:00,2024-08-01 16:50:00+00:00,1,10.0
2024-08-01 17:10:00+00:00,2024-08-01 17:10:00+00:00,1,10.0
2024-08-01 17:30:00+00:00,2024-08-01 17:40:00+00:00,2,20.0
2024-08-01 18:00:00+00:00,2024-08-02 07:30:00+00:00,82,820.0
2024-08-02 07:50:00+00:00,2024-08-02 08:00:00+00:00,2,20.0
2024-08-02 09:00:00+00:00,2024-08-02 09:30:00+00:00,4,40.0
2024-08-02 09:50:00+00:00,2024-08-02 10:10:00+00:00,3,30.0
2024-08-02 12:50:00+00:00,2024-08-02 12:50:00+00:00,1,10.0
2024-08-02 13:10:00+00:00,2024-08-02 13:10:00+00:00,1,10.0
2024-08-02 14:30:00+00:00,2024-08-02 14:30:00+00:00,1,10.0
2024-08-02 15:40:00+00:00,2024-08-03 05:50:00+00:00,86,860.0
2024-08-03 06:10:00+00:00,2024-08-03 08:00:00+00:00,12,120.0
2024-08-03 13:10:00+00:00,2024-08-03 14:10:00+00:00,7,70.0
2024-08-03 16:00:00+00:00,2024-08-03 16:00:00+00:00,1,10.0
2024-08-03 16:20:00+00:00,2024-08-03 21:40:00+00:00,33,330.0
2024-08-03 22:00:00+00:00,2024-08-04 10:00:00+00:00,73,730.0
2024-08-04 11:30:00+00:00,2024-08-04 11:30:00+00:00,1,10.0
2024-08-04 12:30:00+00:00,2024-08-04 12:30:00+00:00,1,10.0
2024-08-04 14:00:00+00:00,2024-08-04 14:00:00+00:00,1,10.0
2024-08-04 15:00:00+00:00,2024-08-04 15:00:00+00:00,1,10.0
2024-08-04 15:30:00+00:00,2024-08-04 15:30:00+00:00,1,10.0
2024-08-04 16:10:00+00:00,2024-08-04 16:10:00+00:00,1,10.0
2024-08-04 16:50:00+00:00,2024-08-04 16:50:00+00:00,1,10.0
2024-08-04 17:10:00+00:00,2024-08-04 17:10:00+00:00,1,10.0
2024-08-04 17:30:00+00:00,2024-08-05 08:00:00+00:00,88,880.0
2024-08-05 14:30:00+00:00,2024-08-05 14:40:00+00:00,2,20.0
2024-08-05 16:10:00+00:00,2024-08-06 07:30:00+00:00,93,930.0
2024-08-06 07:50:00+00:00,2024-08-06 08:00:00+00:00,2,20.0
2024-08-06 16:20:00+00:00,2024-08-06 16:20:00+00:00,1,10.0
2024-08-06 16:50:00+00:00,2024-08-06 17:00:00+00:00,2,20.0
2024-08-06 17:20:00+00:00,2024-08-06 23:20:00+00:00,37,370.0
2024-08-06 23:40:00+00:00,2024-08-07 07:50:00+00:00,50,500.0
2024-08-07 13:00:00+00:00,2024-08-07 13:50:00+00:00,6,60.0
2024-08-07 15:30:00+00:00,2024-08-07 16:00:00+00:00,4,40.0
2024-08-07 16:20:00+00:00,2024-08-07 16:30:00+00:00,2,20.0
2024-08-07 16:50:00+00:00,2024-08-07 17:20:00+00:00,4,40.0
2024-08-07 17:40:00+00:00,2024-08-08 00:50:00+00:00,44,440.0
2024-08-08 01:10:00+00:00,2024-08-08 08:30:00+00:00,45,450.0
2024-08-08 15:00:00+00:00,2024-08-08 15:10:00+00:00,2,20.0
2024-08-08 16:20:00+00:00,2024-08-08 16:20:00+00:00,1,10.0
2024-08-08 16:40:00+00:00,2024-08-08 21:00:00+00:00,27,270.0
2024-08-08 21:20:00+00:00,2024-08-09 08:10:00+00:00,66,660.0
2024-08-09 08:30:00+00:00,2024-08-09 09:10:00+00:00,5,50.0
2024-08-09 16:20:00+00:00,2024-08-10 04:40:00+00:00,75,750.0
2024-08-10 05:00:00+00:00,2024-08-10 07:50:00+00:00,18,180.0
2024-08-10 16:30:00+00:00,2024-08-10 16:30:00+00:00,1,10.0
2024-08-10 16:50:00+00:00,2024-08-11 07:00:00+00:00,86,860.0
2024-08-11 07:20:00+00:00,2024-08-11 07:50:00+00:00,4,40.0
2024-08-11 16:20:00+00:00,2024-08-11 17:30:00+00:00,8,80.0
2024-08-11 17:50:00+00:00,2024-08-12 07:50:00+00:00,85,850.0
2024-08-12 14:20:00+00:00,2024-08-12 14:40:00+00:00,3,30.0
2024-08-12 15:00:00+00:00,2024-08-12 15:40:00+00:00,5,50.0
2024-08-12 16:10:00+00:00,2024-08-12 16:10:00+00:00,1,10.0
2024-08-12 16:30:00+00:00,2024-08-13 03:30:00+00:00,67,670.0
2024-08-13 03:50:00+00:00,2024-08-13 08:10:00+00:00,27,270.0
2024-08-13 14:00:00+00:00,2024-08-13 14:00:00+00:00,1,10.0
2024-08-13 14:50:00+00:00,2024-08-13 15:00:00+00:00,2,20.0
2024-08-13 15:30:00+00:00,2024-08-14 08:10:00+00:00,101,1010.0
2024-08-14 10:20:00+00:00,2024-08-14 10:20:00+00:00,1,10.0
2024-08-14 10:40:00+00:00,2024-08-14 10:50:00+00:00,2,20.0
2024-08-14 13:10:00+00:00,2024-08-14 13:10:00+00:00,1,10.0
2024-08-14 14:40:00+00:00,2024-08-14 14:40:00+00:00,1,10.0
2024-08-14 15:00:00+00:00,2024-08-14 15:10:00+00:00,2,20.0
2024-08-14 15:30:00+00:00,2024-08-14 15:30:00+00:00,1,10.0
2024-08-14 15:50:00+00:00,2024-08-14 15:50:00+00:00,1,10.0
2024-08-14 16:30:00+00:00,2024-08-14 22:40:00+00:00,38,380.0
2024-08-14 23:00:00+00:00,2024-08-15 07:40:00+00:00,53,530.0
2024-08-15 13:10:00+00:00,2024-08-15 13:10:00+00:00,1,10.0
2024-08-15 14:00:00+00:00,2024-08-15 20:40:00+00:00,41,410.0
2024-08-15 21:00:00+00:00,2024-08-16 07:50:00+00:00,66,660.0
2024-08-16 15:40:00+00:00,2024-08-16 19:40:00+00:00,25,250.0
2024-08-16 20:00:00+00:00,2024-08-17 09:30:00+00:00,82,820.0
2024-08-17 15:00:00+00:00,2024-08-17 15:00:00+00:00,1,10.0
2024-08-17 15:20:00+00:00,2024-08-17 15:30:00+00:00,2,20.0
2024-08-17 15:50:00+00:00,2024-08-18 04:30:00+00:00,77,770.0
2024-08-18 04:50:00+00:00,2024-08-18 11:50:00+00:00,43,430.0
2024-08-18 15:10:00+00:00,2024-08-18 15:10:00+00:00,1,10.0
2024-08-18 16:00:00+00:00,2024-08-18 16:00:00+00:00,1,10.0
2024-08-18 16:20:00+00:00,2024-08-18 16:30:00+00:00,2,20.0
2024-08-18 16:50:00+00:00,2024-08-19 05:10:00+00:00,75,750.0
2024-08-19 05:30:00+00:00,2024-08-19 08:00:00+00:00,16,160.0
2024-08-19 15:10:00+00:00,2024-08-19 15:10:00+00:00,1,10.0
